month,is_weekend,year,amount_idr,category_hiburan,category_investasi,category_kesehatan,category_lainnya,category_makanan,category_pendidikan,category_tabungan,category_tagihan,category_tempat_tinggal,category_transportasi,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
3,1,2024,2738000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,1,2024,416000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,1,2024,113000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3,0,2024,16000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3,0,2024,152000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,0,2024,104000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,0,2024,2528000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,0,2024,115000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,0,2024,123000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,2024,138000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,2024,49000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2024,3106000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,2024,796000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2024,98000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,2024,280000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,2024,30000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2024,115000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,0,2024,390000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3,0,2024,248000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,2024,73000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,1,2024,4099000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,1,2024,68000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,1,2024,92000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,1,2024,69000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,1,2024,6037000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,1,2024,1295000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,1,2024,110000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3,1,2024,111000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,0,2024,33000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,0,2024,4600000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,0,2024,1098000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,0,2024,122000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,0,2024,21000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,2024,162000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,2024,968000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,0,2024,123000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,0,2024,145000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,0,2024,383000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,1,2024,61000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,1,2024,1221000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,1,2024,43000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,1,2024,4297000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,1,2024,107000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,2024,143000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,2024,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3,1,2024,224000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,2024,2111000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,1,2024,29000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,0,2024,332000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4,0,2024,170000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0,2024,43000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,2024,386000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4,0,2024,9346000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,0,2024,632000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,0,2024,90000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,0,2024,259000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2024,48000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2024,44000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,0,2024,182000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,0,2024,208000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1,2024,2393000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4,1,2024,125000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,1,2024,53000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,1,2024,2848000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1,2024,322000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4,1,2024,259000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,1,2024,51000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,0,2024,112000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0,2024,10120000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,0,2024,230000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0,2024,22000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,0,2024,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,2024,72000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,0,2024,91000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,2024,144000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,2024,3775000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,0,2024,22000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2024,1253000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2024,575000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,0,2024,55000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4,0,2024,93000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,1,2024,2252000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4,1,2024,535000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,1,2024,27000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,1,2024,164000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,1,2024,2784000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,1,2024,226000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,1,2024,874000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,1,2024,105000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,1,2024,613000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4,1,2024,2337000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,0,2024,1535000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,0,2024,1684000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,0,2024,38000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,2024,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,2024,3672000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,0,2024,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,0,2024,29000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,2024,210000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,0,2024,121000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,2024,71000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,0,2024,94000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,2024,1791000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,0,2024,1427000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,0,2024,2731000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,0,2024,67000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2024,4169000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,0,2024,513000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4,0,2024,22000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,2024,1081000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,0,2024,290000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,0,2024,114000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,0,2024,383000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4,0,2024,110000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,1,2024,7000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,1,2024,127000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,1,2024,78000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,1,2024,70000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,1,2024,3735000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,0,2024,64000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,0,2024,1319000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,0,2024,1199000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,0,2024,4396000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,0,2024,82000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,2024,94000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,0,2024,169000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4,0,2024,3186000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,0,2024,4246000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,0,2024,140000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,2024,47000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,0,2024,131000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,0,2024,354000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,0,2024,23000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,0,2024,116000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2024,144000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,0,2024,1464000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,0,2024,109000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,2024,167000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,0,2024,5528000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,0,2024,17000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4,0,2024,28000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4,0,2024,206000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,0,2024,2617000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,0,2024,940000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5,0,2024,1450000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,0,2024,253000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,2024,16000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,2024,83000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,0,2024,104000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,2024,46000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5,0,2024,696000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,1,2024,146000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,1,2024,110000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,1,2024,1270000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,1,2024,133000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,1,2024,24000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,0,2024,189000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,2024,172000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5,0,2024,463000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,0,2024,352000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,0,2024,98000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,0,2024,916000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,0,2024,261000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,0,2024,80000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,2024,94000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,0,2024,270000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5,1,2024,120000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,1,2024,1364000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,1,2024,22000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,1,2024,4416000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,1,2024,147000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,1,2024,98000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,1,2024,2505000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,1,2024,181000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,1,2024,76000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,1,2024,164000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5,1,2024,128000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,1,2024,242000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,1,2024,3301000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,0,2024,50000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5,0,2024,116000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,2024,20000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,0,2024,120000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,0,2024,362000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,2024,19000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5,0,2024,96000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0,2024,70000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,0,2024,242000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,2024,1232000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,2024,12000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,0,2024,88000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,0,2024,312000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,0,2024,59000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,0,2024,138000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0,2024,236000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,0,2024,461000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5,0,2024,458000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5,0,2024,84000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5,0,2024,153000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5,0,2024,1523000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,1,2024,8000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,1,2024,1368000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,1,2024,2976000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,0,2024,165000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,2024,5297000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5,0,2024,222000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,0,2024,301000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,0,2024,302000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5,0,2024,155000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0,2024,2784000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,0,2024,539000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,0,2024,4181000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,0,2024,176000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0,2024,207000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,0,2024,1869000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,0,2024,9536000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,0,2024,91000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,0,2024,403000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0,2024,825000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,0,2024,14000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5,0,2024,265000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,2024,65000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5,0,2024,19000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,2024,92000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5,1,2024,79000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,1,2024,72000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,1,2024,212000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,1,2024,149000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0,2024,75000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,2024,147000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,0,2024,253000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,0,2024,126000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,0,2024,81000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,0,2024,91000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,0,2024,112000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,0,2024,202000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,0,2024,25000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,0,2024,162000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5,0,2024,332000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5,0,2024,88000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,0,2024,67000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5,0,2024,53000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6,1,2024,28000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6,1,2024,362000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,1,2024,269000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,1,2024,5655000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6,1,2024,501000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6,1,2024,82000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,1,2024,2048000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,0,2024,271000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6,0,2024,344000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6,0,2024,117000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,2024,3091000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6,0,2024,1274000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,2024,137000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6,0,2024,310000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6,0,2024,173000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6,0,2024,68000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,0,2024,179000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,0,2024,533000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,0,2024,129000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,0,2024,94000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,0,2024,215000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,0,2024,275000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6,0,2024,159000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6,1,2024,51000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6,1,2024,118000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6,1,2024,160000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6,1,2024,120000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,0,2024,53000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6,0,2024,71000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6,0,2024,85000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6,0,2024,3062000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6,0,2024,144000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6,0,2024,116000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6,0,2024,593000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6,0,2024,51000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,0,2024,276000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,0,2024,286000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6,0,2024,230000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,0,2024,235000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6,0,2024,143000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6,0,2024,103000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,0,2024,19000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,0,2024,756000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6,0,2024,108000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,2024,402000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,2024,410000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6,1,2024,113000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,2024,546000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,2024,100000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6,1,2024,68000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,1,2024,188000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6,1,2024,167000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,0,2024,1246000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6,0,2024,158000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,2024,2452000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6,0,2024,73000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6,0,2024,159000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,0,2024,261000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,2024,130000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6,0,2024,139000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6,0,2024,59000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6,0,2024,345000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6,0,2024,2627000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6,0,2024,414000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,0,2024,109000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,0,2024,7805000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6,0,2024,134000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6,1,2024,277000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,1,2024,203000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,2024,132000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
